Year,Team,Game 1,Game 2,Game 3,Game 4,Game 5,Game 6,Game 7,Game 8,Game 9,Game 10,Game 11,Game 12,Game 13,Game 14,Game 15,Game 16,Game 17,Game 18,Game 19,Game 20,Game 21,Game 22,Game 23,Game 24,Game 25,Game 26,Game 27,Game 28,Game 29,Game 30,Game 31,Game 32,Game 33,Game 34,Game 35,Game 36,Game 37,Game 38,Game 39,Game 40,Game 41,Game 42,Game 43,Game 44,Game 45,Game 46,Game 47,Game 48,Game 49,Game 50,Game 51,Game 52,Game 53,Game 54,Game 55,Game 56,Game 57,Game 58,Game 59,Game 60,Game 61,Game 62,Game 63,Game 64,Game 65,Game 66,Game 67,Game 68,Game 69,Game 70,Game 71,Game 72,Game 73,Game 74,Game 75,Game 76,Game 77,Game 78,Game 79,Game 80,Game 81,Game 82,Game 83,Game 84,Game 85,Game 86,Game 87,Game 88,Game 89,Game 90,Game 91,Game 92,Game 93,Game 94,Game 95,Game 96,Game 97,Game 98,Game 99,Game 100,Game 101,Game 102,Game 103,Game 104,Game 105,Game 106,Game 107,Game 108,Game 109,Game 110,Game 111,Game 112,Game 113,Game 114,Game 115,Game 116,Game 117,Game 118,Game 119,Game 120,Game 121,Game 122,Game 123,Game 124,Game 125,Game 126,Game 127,Game 128,Game 129,Game 130,Game 131,Game 132,Game 133,Game 134,Game 135,Game 136,Game 137,Game 138,Game 139,Game 140,Game 141,Game 142,Game 143,Game 144,Game 145,Game 146,Game 147,Game 148,Game 149,Game 150,Game 151,Game 152,Game 153,Game 154,Game 155,Game 156,Game 157,Game 158,Game 159,Game 160,Game 161,Game 162
1873,COL,L,L,W,W,W,W,W,L,W,W,W,L,L,W,L,L,L,L,L,L,W,W,W,L,W,W,L,L,L,W,L,L,W,W,W,L,L,W,W,L,W,L,W,W,L,W,W,W,L,W,W,W,L,W,L,W,W,W,L,W,W,W,W,W,W,L,L,W,L,W,W,L,L,W,W,L,L,L,W,L,L,W,W,L,L,W,W,W,L,L,W,W,L,W,L,L,L,W,L,L,W,W,L,L,L,W,W,W,L,W,W,L,L,L,W,W,L,L,L,L,W,W,L,W,L,L,W,L,W,L,W,W,L,L,L,L,L,W,W,L,W,L,L,W,L,L,W,L,L,W,,,,,,,,,,,,
1873,DET,W,W,W,L,L,W,L,L,L,L,W,W,L,W,L,W,W,L,L,L,W,W,L,W,L,W,L,L,W,L,W,W,W,L,W,L,W,L,L,L,L,W,L,L,W,W,L,L,W,W,W,L,L,L,L,W,W,L,W,L,L,W,L,L,W,L,L,L,W,W,W,L,W,L,L,L,W,L,L,L,L,W,L,L,W,L,W,W,W,W,W,W,W,L,L,W,W,W,W,W,L,L,W,W,L,L,W,L,W,L,W,L,L,L,L,W,L,W,W,W,W,L,W,L,W,W,W,W,W,W,W,W,L,L,L,L,W,L,L,W,W,L,W,W,L,L,L,L,W,L,W,W,W,L,L,W,W,L,L,W,L,
1873,FLA,L,L,W,L,L,W,W,W,W,L,W,W,L,W,W,W,L,L,L,L,L,W,L,W,L,W,W,W,L,W,L,W,W,W,L,L,L,W,W,L,L,L,W,L,W,L,W,W,L,L,W,W,W,L,W,L,W,L,W,W,W,W,L,W,W,W,W,W,L,L,W,W,L,L,W,L,W,L,L,L,L,L,L,L,L,L,W,W,W,W,W,L,W,W,L,L,L,W,W,W,L,W,L,L,W,L,W,L,W,W,L,W,L,L,W,L,W,L,L,L,L,L,L,L,L,W,W,L,L,L,W,W,W,W,L,W,W,W,L,L,W,W,W,L,W,L,W,L,L,W,W,L,L,W,L,W,L,L,,,,
1873,HOU,L,W,L,L,L,W,W,W,W,W,L,L,W,L,L,W,W,L,L,L,L,W,L,W,L,W,L,W,L,L,W,L,W,W,W,L,W,L,L,L,L,L,W,W,W,L,W,W,W,L,W,W,W,L,L,L,L,L,W,L,W,W,L,L,W,L,W,L,L,L,L,L,W,L,W,L,L,W,W,L,L,W,L,L,L,L,L,W,L,L,L,W,W,L,L,L,L,W,L,W,W,L,L,L,L,L,L,W,W,W,L,L,L,W,W,W,L,L,L,L,W,W,W,W,L,W,L,W,L,L,W,W,L,L,W,W,L,L,W,L,L,L,L,L,W,L,W,W,W,L,L,W,W,L,L,W,L,W,W,W,L,W
1873,KAN,L,L,W,W,W,L,W,W,L,L,L,W,L,L,L,L,W,L,L,W,L,L,L,W,L,L,L,L,W,W,L,W,W,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,W,W,L,L,W,W,W,W,L,L,W,L,W,L,L,W,L,L,L,W,L,W,L,L,W,W,L,L,W,L,W,W,L,L,L,W,W,L,L,L,W,L,L,W,L,L,L,L,L,W,W,L,L,W,W,W,W,L,W,L,L,W,W,W,W,L,L,L,W,W,L,W,L,W,W,W,W,L,W,L,W,L,L,W,L,L,W,W,W,W,W,W,W,L,W,L,L,L,L,L,W,L,,,,,,,,,,,,
1873,LAA,W,W,L,L,W,W,L,W,W,W,W,W,L,W,L,L,W,L,L,W,L,W,W,W,L,W,L,W,W,L,W,W,L,L,L,L,L,W,L,L,L,W,W,L,W,L,W,L,W,L,W,W,L,W,L,L,L,L,L,L,W,W,W,W,W,L,W,L,L,W,W,W,W,W,L,W,L,L,W,W,L,W,L,L,W,L,W,W,L,L,L,W,W,W,L,L,W,L,W,W,W,W,W,L,L,W,W,W,W,L,W,L,W,L,L,W,W,W,W,L,L,L,W,W,L,W,W,W,L,W,L,W,L,W,L,L,W,L,W,W,W,L,W,L,W,L,L,W,W,W,W,W,L,W,W,L,W,L,W,L,L,
1873,LAD,W,W,W,L,L,L,W,L,W,L,W,L,W,W,L,W,W,L,L,W,W,L,W,L,W,L,W,W,W,W,W,W,L,L,L,W,L,W,L,L,L,L,W,L,W,L,W,L,L,L,L,W,L,L,L,L,L,W,L,W,W,L,L,W,L,W,W,L,L,L,L,L,W,W,L,L,L,W,W,W,W,L,W,L,W,L,L,L,L,L,L,W,L,L,W,W,W,L,L,W,W,L,L,W,W,W,L,W,L,W,L,W,L,W,W,W,L,L,L,W,W,L,L,L,W,W,L,L,L,L,W,L,L,W,W,L,L,W,L,L,W,W,W,W,L,L,W,W,W,L,L,L,L,W,W,W,W,W,W,W,,
1873,MIL,L,W,W,L,W,L,W,L,L,L,W,W,L,L,L,L,L,W,W,W,L,L,L,W,L,W,L,L,L,W,W,L,L,L,L,L,L,W,L,L,L,W,L,W,W,L,W,W,L,W,W,L,W,L,L,W,W,L,W,L,W,W,L,L,L,W,W,L,W,W,W,L,W,W,L,W,W,L,W,L,L,W,L,L,W,W,W,L,W,W,L,W,L,W,W,W,L,L,W,W,L,L,L,W,L,W,W,L,L,L,L,W,W,W,L,L,W,W,L,L,W,W,L,L,W,L,L,L,L,W,L,L,W,L,W,W,L,W,W,L,L,W,W,W,W,L,L,W,L,L,L,L,,,,,,,,,,
1873,MIN,L,W,L,L,L,W,L,L,W,W,W,W,W,W,W,W,L,W,L,W,W,L,L,W,L,L,W,L,W,W,L,W,L,W,W,W,W,W,L,W,W,W,L,L,L,L,L,W,L,W,W,L,W,L,W,W,W,L,L,L,L,L,W,L,L,L,W,L,L,L,W,W,W,W,W,L,L,W,L,W,L,W,W,L,L,L,W,L,L,L,W,W,L,W,L,L,L,W,L,L,W,L,L,W,W,W,L,W,W,L,L,W,W,W,L,L,L,L,L,W,W,W,L,L,W,L,W,L,W,L,W,L,W,L,L,W,W,W,L,L,W,W,W,W,W,W,L,W,L,W,L,L,W,W,W,L,W,,,,,
1873,NYM,W,W,L,L,W,W,W,L,W,W,W,W,W,L,L,W,L,L,W,W,W,W,W,L,W,L,W,W,W,L,W,W,W,W,L,L,W,L,W,W,W,L,W,L,W,W,L,W,L,L,W,L,W,W,W,W,W,L,L,W,L,W,L,L,W,L,W,W,W,W,L,W,W,L,L,L,L,L,L,L,W,W,W,L,L,W,W,L,W,W,W,L,L,L,W,W,L,W,W,L,L,L,W,W,L,W,L,L,L,L,L,W,W,W,W,W,W,W,L,L,L,W,W,L,L,W,L,L,W,L,W,W,W,L,L,L,W,W,W,L,L,L,L,L,W,W,W,W,L,W,,,,,,,,,,,,
1873,NYY,L,W,L,L,L,W,W,L,W,L,W,L,W,L,L,W,W,L,W,L,W,W,L,L,L,L,L,L,W,L,L,L,L,L,W,L,W,W,W,L,L,L,L,L,W,W,W,W,L,W,L,L,L,L,W,W,W,L,L,L,L,L,W,W,L,L,W,W,L,W,L,W,W,L,L,L,W,W,W,W,W,L,L,L,L,W,L,W,L,W,W,W,W,W,W,W,W,W,W,L,W,W,L,W,L,W,W,W,L,L,L,W,L,W,W,L,W,L,L,L,W,L,W,W,W,W,L,L,W,L,L,L,L,W,W,L,L,L,W,W,L,L,L,L,W,L,L,W,W,L,W,W,W,W,W,L,W,,,,,
1873,OAK,W,L,W,W,L,W,L,L,W,W,W,W,W,L,W,L,L,L,W,W,W,L,L,W,W,W,L,L,L,L,L,L,W,L,W,W,L,W,L,W,L,L,W,W,W,L,W,W,W,W,W,L,L,L,W,W,W,W,W,L,W,W,L,W,L,W,W,W,W,W,L,W,W,W,L,L,L,W,L,W,L,L,W,L,L,L,L,L,L,W,W,L,L,W,W,W,W,L,W,W,L,W,W,W,W,L,L,W,L,W,W,L,L,W,L,L,L,L,L,W,W,L,W,W,W,L,L,W,W,W,L,L,L,W,W,W,W,L,L,W,L,W,L,W,L,W,L,L,W,L,W,L,L,L,W,W,,,,,,
1873,PHI,W,L,L,L,W,W,W,W,L,W,L,W,L,W,L,L,W,W,W,W,L,W,W,W,L,W,L,W,L,W,L,L,W,W,W,L,W,L,L,W,L,L,L,W,L,L,L,W,W,L,W,W,W,L,L,L,L,W,W,W,W,W,W,W,L,L,L,L,L,L,L,W,W,W,L,L,W,L,W,L,L,W,W,L,L,L,L,W,W,L,W,L,W,L,W,W,L,W,L,L,L,L,L,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,L,L,W,W,L,W,L,L,L,L,L,L,L,L,W,L,W,L,L,W,L,L,L,L,W,L,L,W,W,W,W,W,,,,,,,,,,,,
1873,PIT,L,W,L,L,W,W,L,W,L,L,W,L,L,W,L,W,W,W,W,W,L,L,L,L,L,W,L,L,L,W,L,W,L,W,L,W,W,L,W,L,W,L,L,W,L,W,W,W,L,W,L,W,L,L,L,W,W,W,L,L,W,L,W,W,W,L,W,W,W,W,W,W,L,L,W,L,W,L,L,W,W,L,L,L,L,L,L,L,L,W,L,L,L,L,W,W,L,L,W,W,W,L,W,W,L,W,L,W,W,L,W,W,W,W,L,L,L,L,W,W,L,W,L,L,L,L,L,L,L,W,L,W,L,W,W,L,W,W,W,L,W,W,W,W,W,W,W,L,L,L,L,L,L,W,W,W,L,W,,,,
1873,SD,W,L,L,W,L,L,W,L,L,L,L,W,L,W,W,W,W,L,W,W,L,W,W,W,W,W,L,W,W,W,L,W,L,L,W,W,L,W,W,W,L,W,L,L,L,L,L,L,W,W,W,L,L,L,W,W,L,W,L,W,L,W,W,L,L,L,W,L,W,L,W,L,W,L,W,L,L,L,L,L,W,L,W,L,W,W,W,W,W,W,L,L,L,W,L,L,W,W,W,L,W,L,W,L,W,L,W,W,W,W,L,W,W,L,L,L,W,L,W,W,W,L,L,L,W,L,W,W,L,L,L,W,L,L,W,W,W,L,W,W,W,L,W,L,L,L,L,W,W,L,L,W,L,L,L,L,L,W,,,,
1873,SF,L,L,W,L,L,W,L,L,L,L,W,W,W,W,L,L,W,W,L,W,W,W,W,L,L,L,W,W,W,L,W,L,L,L,W,L,W,W,W,W,L,W,W,L,L,L,W,W,W,L,L,L,W,L,L,W,L,W,L,L,L,L,W,L,L,W,W,W,W,L,W,W,L,W,L,W,L,W,L,W,W,L,W,W,L,W,W,L,L,W,W,L,W,W,W,W,W,W,W,W,L,L,L,W,W,W,L,L,L,L,L,L,W,W,L,W,W,L,L,L,L,L,W,L,W,W,W,W,W,L,W,W,W,W,L,L,L,W,L,W,L,W,L,L,W,L,L,W,W,L,L,L,W,W,W,L,W,W,L,W,W,W
1873,SEA,L,W,W,L,W,W,W,W,L,W,W,W,W,W,W,L,L,W,W,W,L,W,W,L,L,L,W,W,L,L,L,W,W,L,W,L,L,L,L,W,W,L,L,L,W,L,W,L,L,W,L,L,L,L,L,W,W,L,W,W,W,L,L,L,L,W,L,L,L,L,L,W,W,L,L,W,L,W,L,W,W,W,L,W,L,L,W,L,W,L,L,L,L,W,L,W,W,L,L,W,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,W,L,W,L,L,L,L,L,L,W,L,W,L,L,W,L,L,W,W,L,L,L,W,W,W,W,W,W,W,L,W,W,W,W,W,L,L,W,L,,,,,,,,
1873,STL,W,W,L,W,W,L,W,L,L,W,W,W,W,L,W,L,W,L,W,L,L,W,L,W,L,W,L,W,L,L,W,W,W,W,L,L,L,L,L,W,L,L,W,L,W,L,L,L,W,W,L,L,W,W,W,L,L,L,W,W,L,L,L,L,L,W,W,W,W,W,L,L,L,W,W,L,W,W,W,L,W,L,L,L,W,W,W,W,W,W,W,L,L,L,W,L,W,L,L,W,W,L,L,W,W,W,L,L,L,L,L,L,L,W,L,L,L,L,L,W,W,L,W,W,L,L,W,W,L,L,L,W,W,W,L,W,L,W,L,W,W,W,L,W,L,L,W,L,W,L,W,W,L,W,W,W,L,L,L,W,,
1873,TB,W,W,L,L,W,L,L,W,W,L,W,L,W,W,L,W,W,L,W,W,L,L,W,W,W,L,W,L,L,W,W,W,W,L,W,W,W,L,W,W,W,W,L,L,L,W,L,L,L,W,W,W,W,L,W,W,L,W,W,W,L,L,W,L,W,L,W,W,L,W,L,W,W,W,W,W,W,W,W,L,W,L,L,W,L,W,W,W,W,L,W,L,L,W,W,L,L,W,W,W,L,L,W,L,L,L,W,W,W,L,L,W,W,W,L,W,L,W,W,L,W,W,W,W,W,L,L,W,W,L,L,L,L,L,L,W,L,W,W,L,W,W,W,W,L,L,L,W,W,W,W,W,L,L,L,W,L,L,W,L,,
1873,TEX,W,W,L,L,L,L,W,L,W,L,W,L,L,W,W,W,W,W,W,L,W,L,W,L,L,W,L,W,W,L,L,W,W,W,W,L,W,L,L,W,L,W,W,L,W,W,W,L,L,W,L,W,W,W,W,W,L,W,L,W,W,W,W,W,L,W,W,L,L,L,L,L,W,W,W,L,L,W,W,W,W,L,L,L,W,L,W,L,W,W,W,L,L,W,L,W,L,L,W,L,W,W,W,L,L,W,L,L,W,L,W,W,W,W,W,W,W,L,L,L,L,W,W,W,L,W,W,L,L,W,W,L,W,L,L,L,L,W,W,W,W,L,L,L,L,L,W,L,L,W,W,L,L,W,L,L,W,,,,,
1873,TOR,L,L,L,L,L,W,L,L,W,W,L,L,L,W,L,L,L,L,L,L,W,L,L,W,L,W,W,L,L,W,L,L,L,L,W,L,L,L,L,W,W,W,W,W,L,L,L,L,W,W,L,L,L,L,L,W,W,L,W,L,L,W,W,L,L,L,W,L,W,W,L,L,W,L,L,W,W,W,W,W,W,W,W,L,L,L,L,W,L,L,L,W,W,L,W,W,L,W,W,L,L,L,W,W,L,L,L,L,L,L,W,W,L,W,L,L,W,W,W,W,W,L,L,W,W,W,L,W,L,W,L,L,W,L,L,W,W,L,W,W,W,W,W,L,L,W,W,W,L,W,W,W,,,,,,,,,,
1873,WAS,L,L,L,W,L,W,L,L,W,L,L,W,L,L,W,W,L,W,W,W,L,W,L,L,W,W,W,L,L,L,L,L,W,W,W,W,W,L,L,L,L,L,L,W,L,L,W,W,L,L,L,L,L,L,W,W,L,W,W,W,L,W,L,L,L,L,L,W,W,L,L,L,W,L,L,W,W,L,L,W,L,L,L,W,W,W,L,L,W,L,L,W,W,W,L,L,W,W,L,W,L,L,W,L,L,W,W,W,W,W,L,L,W,W,W,L,L,W,W,L,W,L,W,L,W,L,L,W,L,L,L,L,L,L,L,W,W,L,L,W,W,L,W,L,L,L,W,W,W,W,W,W,L,W,,,,,,,,
1874,ARI,L,L,W,W,L,W,L,W,W,W,W,W,W,W,L,W,W,L,W,W,L,L,L,W,L,W,W,W,L,W,W,L,W,W,L,W,L,L,W,W,W,W,L,W,L,W,L,L,L,W,L,W,L,W,W,W,L,L,W,W,L,L,W,L,L,W,W,L,L,L,W,L,L,W,W,W,W,W,L,W,L,W,L,W,W,W,W,W,L,W,W,W,L,W,W,W,L,L,W,L,L,L,W,L,L,W,W,L,W,L,W,W,W,L,W,L,W,L,W,L,W,L,W,L,L,L,W,W,W,L,W,W,W,W,L,L,W,W,W,W,W,W,L,W,W,L,L,W,L,W,W,L,W,W,L,W,W,W,W,W,,
1874,ATL,L,L,W,W,W,W,L,W,W,L,L,L,L,W,L,W,L,L,W,W,L,W,W,L,L,L,W,L,L,L,L,W,L,L,W,W,W,W,L,W,L,L,L,W,L,L,W,L,W,W,W,L,W,L,L,L,W,W,W,L,W,L,W,W,L,W,L,L,W,L,L,W,L,W,W,L,L,W,W,W,W,L,W,L,W,W,L,L,W,L,W,W,L,L,W,W,L,W,L,W,L,W,W,L,W,L,L,W,W,W,L,L,W,L,W,W,L,L,W,L,L,W,W,W,W,W,W,W,W,W,L,W,L,W,L,W,W,W,W,W,L,W,W,W,W,W,W,L,L,L,W,L,W,W,L,W,L,W,W,L,L,
1874,BAL,L,L,W,W,W,L,L,L,W,W,W,L,W,L,L,L,L,W,W,W,W,L,L,W,L,L,W,W,L,W,L,L,W,W,L,W,W,L,W,W,W,W,W,W,L,L,L,L,L,L,L,W,L,W,W,L,L,W,L,L,W,W,W,W,W,L,W,W,L,L,L,W,W,W,W,L,W,W,L,W,W,W,W,W,L,L,L,L,W,L,W,W,W,L,L,W,W,W,L,L,L,W,W,L,L,L,W,W,L,W,L,W,W,W,L,L,L,W,L,W,L,W,W,W,W,W,L,W,W,W,W,L,L,W,W,L,L,L,L,L,W,L,W,W,W,W,L,L,L,L,L,L,L,W,,,,,,,,
1874,BOS,W,L,W,L,W,W,L,W,L,W,W,L,W,W,W,L,W,W,W,W,W,L,L,L,W,L,L,W,W,L,W,W,W,L,W,L,W,L,W,L,W,L,W,L,W,L,L,W,L,W,L,W,L,L,L,W,L,L,L,W,W,L,W,W,W,L,W,W,W,L,L,L,L,W,W,L,W,W,W,L,L,L,L,L,W,W,W,L,W,W,L,L,L,W,L,W,W,W,L,W,W,L,W,L,L,L,W,L,W,L,W,W,L,L,L,L,W,L,L,L,L,L,L,W,W,W,W,L,W,L,W,W,W,L,W,W,L,L,L,W,W,L,W,L,L,L,L,L,W,L,W,W,W,W,L,,,,,,,
1874,CHC,L,W,L,L,W,L,W,L,W,L,L,W,W,L,W,W,L,L,W,W,L,L,L,W,L,W,L,W,L,W,L,W,W,W,W,L,W,L,L,L,L,W,W,L,W,W,W,W,W,W,L,L,L,W,L,L,W,L,L,L,W,L,W,L,L,L,W,W,L,W,L,L,L,W,W,L,L,L,W,L,L,L,L,L,L,L,W,L,L,L,W,L,W,W,L,L,W,L,L,W,W,W,W,W,L,L,L,W,L,W,W,W,W,W,W,W,W,L,L,W,W,W,L,W,W,W,L,W,W,L,L,L,W,W,W,W,L,L,W,W,L,L,W,L,W,W,L,L,W,L,L,W,W,L,L,L,W,W,L,W,,
1874,CHW,W,L,L,W,W,W,L,L,W,W,W,W,W,L,L,W,L,L,W,L,W,W,L,L,W,W,L,L,L,L,L,W,W,L,W,W,W,L,W,L,W,L,W,L,L,W,W,W,L,W,W,L,L,L,L,L,W,W,L,L,L,W,W,W,L,L,W,L,W,L,W,L,L,L,W,W,L,W,L,W,L,L,L,L,W,W,W,L,L,L,W,L,L,L,W,L,L,W,L,W,W,W,W,L,L,L,L,W,L,L,W,L,W,W,W,W,L,W,L,W,W,L,L,L,W,W,L,W,W,L,L,L,L,L,L,W,L,L,W,L,L,W,L,L,L,L,W,W,W,L,L,L,W,L,L,W,W,,,,,
1874,CIN,L,W,W,L,W,L,W,W,L,W,L,L,W,W,W,W,L,W,W,W,L,W,L,W,L,L,L,W,L,L,W,W,W,L,W,L,L,W,W,W,L,W,L,W,L,L,W,W,W,W,L,W,L,L,L,W,L,L,W,W,W,W,L,W,W,L,W,L,L,L,W,L,W,L,L,W,L,W,L,L,L,W,W,W,W,L,L,W,L,L,W,L,W,W,W,L,L,L,L,L,W,W,L,L,W,L,L,W,L,L,L,L,L,W,W,W,L,W,W,L,L,W,W,W,W,W,W,W,L,L,L,L,W,W,W,W,L,W,L,L,W,W,W,L,W,W,L,W,W,L,L,L,,,,,,,,,,
1874,CLE,W,L,W,W,W,L,W,L,W,L,W,L,W,W,L,W,L,W,W,L,L,W,L,L,W,W,W,L,L,L,L,L,W,L,W,L,W,W,W,L,L,L,W,W,L,W,L,L,W,L,L,L,L,W,L,W,L,W,L,W,L,W,W,L,L,W,L,W,W,W,L,L,L,L,L,L,L,W,W,L,L,L,W,L,L,W,W,L,L,L,L,L,L,L,L,W,L,W,L,L,W,L,W,L,W,W,L,W,W,L,L,W,L,W,L,L,L,W,L,L,L,L,W,L,W,L,W,L,L,L,W,W,L,W,L,W,W,W,W,L,L,L,L,L,L,L,W,L,L,W,,,,,,,,,,,,
1874,COL,W,W,W,L,L,L,W,L,W,W,W,W,W,W,L,L,L,L,L,L,L,L,L,L,W,W,W,W,L,L,L,W,L,L,L,W,L,W,L,W,W,W,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,W,W,W,L,W,L,W,L,L,L,L,L,W,L,L,L,W,W,L,L,W,L,L,W,L,W,L,L,W,L,L,L,L,W,L,W,L,L,L,L,W,W,W,W,W,W,L,L,W,W,W,W,L,W,L,W,W,W,L,L,L,W,W,L,W,L,W,W,W,L,L,L,W,W,L,L,L,W,L,W,W,L,W,L,W,L,L,W,W,W,W,L,W,W,L,L,W,L,W,L,W,,,,
1874,DET,W,L,L,L,W,W,L,W,W,L,W,L,L,L,L,L,W,W,L,L,L,W,L,L,L,W,W,L,L,L,W,L,L,W,L,W,W,L,L,L,W,W,W,W,L,W,L,W,L,L,L,L,W,L,W,L,W,L,W,L,L,W,L,L,L,L,L,W,W,L,L,L,W,L,W,L,L,L,L,L,L,L,L,W,L,L,W,L,W,W,L,L,L,L,W,L,L,L,L,L,L,L,L,W,L,W,W,L,L,W,W,W,W,W,L,W,W,L,L,L,W,W,W,W,L,W,W,L,L,L,L,L,W,W,W,L,L,L,L,W,W,L,W,W,L,L,W,L,W,W,W,L,L,L,W,W,W,,,,,
1874,FLA,W,W,L,W,W,W,L,W,W,W,L,L,W,L,W,W,W,L,W,W,W,L,L,W,W,L,L,W,L,L,W,L,W,L,W,W,W,W,W,L,L,L,L,L,W,W,L,W,W,W,W,L,W,W,W,W,L,W,L,L,L,L,W,L,W,L,W,W,L,L,L,L,L,W,W,W,W,W,W,L,L,W,L,L,L,W,L,W,L,L,L,L,W,L,L,W,L,W,L,W,L,L,W,L,W,W,W,W,W,L,W,L,W,L,W,W,L,L,W,L,L,W,W,L,L,W,W,W,W,L,W,L,W,W,W,L,W,L,W,W,W,L,W,W,L,L,L,W,W,W,W,L,W,,,,,,,,,
1874,HOU,W,W,L,L,W,L,L,L,W,W,W,W,L,W,L,W,L,L,L,L,L,W,L,W,L,L,L,W,L,W,W,L,L,L,L,W,L,L,W,L,W,L,W,L,L,L,W,L,L,W,L,L,W,W,W,W,L,L,L,L,L,L,W,W,W,L,W,L,L,L,L,L,W,W,W,L,W,W,L,L,W,W,L,W,W,W,W,L,L,W,W,L,W,L,W,W,W,L,W,L,W,W,W,W,W,L,L,L,L,L,W,L,L,L,L,L,L,W,L,W,L,W,L,L,W,L,W,W,W,L,L,L,L,W,L,W,W,L,L,W,L,L,L,W,W,W,L,W,W,L,L,W,L,,,,,,,,,
1874,KAN,W,W,W,W,L,L,W,W,W,L,W,L,W,L,W,W,L,L,W,L,W,W,L,W,L,L,L,W,L,W,L,W,W,L,W,L,L,L,L,L,L,L,W,L,L,W,W,L,L,L,W,W,W,L,L,W,W,W,L,W,W,L,L,L,L,L,L,L,L,W,W,W,L,W,W,W,L,W,L,L,L,W,W,L,W,L,W,L,W,W,L,W,L,W,W,L,W,W,W,W,W,L,L,L,W,L,W,L,W,L,L,W,L,W,W,W,W,W,W,L,W,W,L,L,L,L,W,L,L,L,W,W,L,L,W,W,L,W,L,W,L,W,W,L,L,W,L,L,L,L,L,W,L,L,W,L,L,L,W,,,
1874,LAA,L,W,W,L,L,W,W,W,W,L,L,L,W,W,L,L,W,W,L,L,L,L,L,L,W,W,W,L,W,L,L,W,W,L,L,L,W,W,L,L,W,L,L,W,W,W,L,L,L,L,L,W,L,L,W,L,L,W,L,W,W,W,W,W,W,L,L,W,L,L,W,L,L,L,L,W,W,L,W,L,W,L,L,W,W,W,L,L,L,L,W,W,L,W,L,W,W,W,W,L,L,W,L,L,L,L,L,L,L,L,W,L,W,L,L,L,W,L,L,W,L,L,L,L,W,W,L,L,W,W,W,L,L,W,W,W,L,W,W,W,L,L,L,W,L,W,W,L,W,L,L,W,L,W,W,L,L,,,,,
1874,LAD,L,L,L,L,W,L,W,W,W,L,W,L,W,W,W,L,W,W,W,W,L,L,L,L,W,L,L,L,L,L,L,W,W,W,W,W,L,W,W,W,L,W,L,L,W,W,W,W,L,W,L,W,W,W,L,L,W,W,W,L,L,W,W,W,L,L,L,L,L,W,W,W,W,L,L,W,L,L,W,L,W,W,L,W,L,L,L,W,W,L,W,W,W,W,W,W,L,W,L,W,W,L,W,W,L,L,L,W,W,L,L,W,L,L,L,W,W,L,L,W,L,L,W,L,W,L,L,W,L,W,W,L,W,W,L,W,W,L,L,L,W,W,L,L,W,W,L,W,W,L,W,W,W,L,L,W,,,,,,
1874,MIL,L,L,W,W,L,W,L,W,W,W,L,L,W,W,L,W,W,W,L,W,L,W,W,L,W,W,L,W,W,L,W,W,W,L,W,L,W,L,W,L,W,L,L,W,W,L,L,L,W,W,W,L,W,W,L,L,W,L,W,L,L,W,W,W,W,L,L,W,L,L,L,L,W,W,L,L,W,W,W,W,W,W,L,W,L,L,W,W,L,L,L,W,W,W,L,L,W,L,L,W,L,W,W,W,L,W,L,L,L,W,L,L,W,W,W,W,L,W,L,L,W,W,L,L,W,W,L,L,W,L,W,W,L,L,L,L,L,L,W,W,L,L,W,L,W,L,W,L,W,W,L,W,W,L,W,,,,,,,
1874,MIN,L,W,L,W,W,L,W,L,W,W,W,W,W,W,L,L,W,W,L,L,L,L,L,W,L,L,W,W,W,W,W,L,L,W,L,L,W,L,W,L,W,W,L,W,L,W,W,L,W,W,L,L,W,L,W,W,L,L,W,W,L,L,L,W,W,W,L,L,W,W,W,W,W,W,W,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,W,L,L,W,W,L,W,L,L,W,W,W,L,W,W,W,L,W,L,L,L,W,W,L,L,W,W,W,W,W,W,W,L,W,W,W,W,L,W,L,L,W,W,L,W,W,W,L,W,L,L,L,W,L,W,L,W,L,L,L,W,W,L,L,W,L,W,L,L,L,L
1874,NYM,L,W,W,W,L,W,W,W,L,W,L,L,W,W,L,W,L,L,L,L,L,W,L,L,W,L,W,L,L,L,L,W,L,L,L,L,W,L,L,L,L,W,L,W,L,W,W,W,W,W,W,W,L,L,L,W,L,L,W,W,L,L,L,L,W,L,L,W,L,L,W,L,L,L,L,W,L,L,W,W,L,L,W,W,W,L,L,L,L,W,L,L,L,W,L,L,W,W,L,L,W,W,L,L,L,W,L,W,L,L,W,L,W,W,W,L,L,L,L,L,W,L,W,W,W,L,L,L,L,L,W,L,L,W,L,W,W,L,L,L,W,W,L,L,W,W,W,W,L,W,L,W,L,W,L,L,W,L,W,W,L,
